symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,confidence_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,stop_loss_price,take_profit_price,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,best_entry,short_entry
7799.TW,禾榮科,生技醫療業,chip_watch,False,False,True,kronos,0.08757111775940962,100.0,50.0,47.0,55.849582172702014,75.0,70.18495821727021,362.0,393.70074462890625,小幅走強,研究重點,風險穩定,,,40.0,,4.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
2233.TW,宇隆,汽車工業,chip_watch,False,False,True,kronos,0.0770003374885111,96.20020249310666,50.0,50.0,60.44776119402988,75.0,69.61484699199033,204.0,219.70806884765625,小幅走強,等待確認,風險穩定,,,40.0,,3.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
6443.TW,元晶,光電業,chip_watch,False,False,True,kronos,0.07160778580424942,92.96467148254965,50.0,50.0,46.096654275092966,75.0,67.05730044640167,26.75,28.665508270263672,小幅走弱,等待確認,風險穩定,,,40.1,,3.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
4927.TW,泰鼎-KY,電子零組件業,chip_watch,False,False,True,kronos,0.0571124311806499,84.26745870838994,50.0,40.0,63.441654357459385,75.0,63.747775983682416,34.5,36.47037887573242,盤中強勢,等待確認,風險穩定,,,40.1,,3.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
3010.TW,華立,電子通路業,chip_confirmed,False,False,True,kronos,0.017075678987323206,60.24540739239392,50.0,51.0,92.00000000000003,75.0,60.435892587337875,132.5,134.7625274658203,盤中強勢,觀察,風險穩定,125.0,143.0,40.5,,3.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
3030.TW,德律,其他電子業,chip_watch,False,False,True,kronos,0.031657397262449205,68.99443835746952,50.0,50.0,61.57024793388426,75.0,60.215078218502754,307.5,317.2346496582031,盤中強勢,觀察,風險穩定,,,40.1,,3.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
1904.TW,正隆,造紙工業,chip_watch,False,False,True,kronos,0.020892255428795803,62.53535325727748,50.0,54.0,68.57142857142848,75.0,60.10451649718996,25.149999618530273,25.675439834594727,盤中強勢,觀察,風險穩定,,,40.6,,8.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
1513.TW,中興電,電機機械,chip_watch,False,False,True,kronos,0.0024203850783610648,51.45223104701664,50.0,61.0,71.80685358255452,75.0,57.36896622471127,165.5,165.90057373046875,盤中強勢,觀察,風險穩定,163.0,180.5,40.8,,3.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
5284.TW,jpp-KY,其他,chip_watch,False,False,True,kronos,0.016101869000417324,59.661121400250394,50.0,50.0,47.67054908485857,75.0,55.8484473985735,299.5,304.322509765625,小幅走弱,觀察,風險穩定,,,40.0,,4.0,,,2026-08-12,TWSE T86 official,official-only,,False,False
2002.TW,中鋼,鋼鐵工業,chip_watch,False,False,True,kronos,0.03711864616297467,72.2711876977848,50.0,40.0,50.0,75.0,55.194915694224676,19.75,20.48309326171875,持平,觀察,風險穩定,,,0.0,32559.0,6.0,2.0,台灣摩根士丹利,2026-08-11,TWSE T86 official + HiStock branch,official+broker,"台灣摩根士丹利、美商高盛、摩根大通、凱基-台北、香港上海匯豐1,8081,80819.69國票-和平3577-57319.6港商野村、台新-九如、永豐金、兆豐、華南永昌、兆豐-城中",False,False
