symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
3150.TW,鈺寶-創,半導體業,chip_watch,False,False,True,kronos,0.016493067672344486,59.89584060340669,50.0,61.0,92.81914893617022,62.9402511349797,19.950000762939453,20.279037475585938,盤中強勢,等待確認,風險穩定,0.0,,3.0,,,2026-06-18,TWSE T86 official,official-only,
7760.TW,享溫馨,觀光餐旅,chip_watch,False,False,True,kronos,0.040002374088063064,74.00142445283784,50.0,50.0,58.3333333333333,62.933903114468464,34.0,35.36008071899414,小幅走強,等待確認,風險穩定,0.0,,10.0,,,2026-06-18,TWSE T86 official,official-only,
6919.TW,康霈*,生技醫療業,chip_watch,False,False,True,kronos,0.01806557627402583,60.8393457644155,50.0,55.0,100.0,62.8357383057662,119.5,121.6588363647461,盤中強勢,等待確認,風險穩定,0.0,0.0,6.0,0.0,,2026-06-18,TWSE T86 official,degraded,
1465.TW,偉全,紡織纖維,chip_watch,False,False,True,kronos,0.040099160597375505,74.0594963584253,50.0,50.0,44.39999999999999,61.563798543370126,12.399999618530273,12.897229194641113,小幅走弱,觀察,風險穩定,40.0,,6.0,,,2026-06-18,TWSE T86 official,official-only,
2505.TW,國揚,建材營造,chip_watch,False,False,True,kronos,0.030965238004117435,68.57914280247046,50.0,60.0,38.829787234042556,60.81463584439244,18.5,19.072856903076172,盤中弱勢,觀察,盤中走弱,40.0,,3.0,,,2026-06-18,TWSE T86 official,official-only,
8411.TW,福貞-KY,其他,chip_watch,False,False,True,kronos,0.03142719327352239,68.85631596411343,50.0,50.0,47.119341563785945,59.75446054202397,12.100000381469727,12.480269432067871,小幅走弱,觀察,風險穩定,40.0,,6.0,,,2026-06-18,TWSE T86 official,official-only,
1339.TW,昭輝,汽車工業,chip_watch,False,False,True,kronos,0.03023532658271888,68.14119594963132,50.0,50.0,44.425483503981766,59.19902673025071,43.599998474121094,44.91825866699219,小幅走弱,觀察,風險穩定,40.0,,3.0,,,2026-06-18,TWSE T86 official,official-only,
1313.TW,聯成,塑膠工業,chip_watch,False,False,True,kronos,0.00020972920319284327,50.125837521915706,50.0,62.0,83.47826086956533,58.29816109572282,12.050000190734863,12.05252742767334,盤中強勢,觀察,風險穩定,40.4,,10.0,,,2026-06-18,TWSE T86 official,official-only,
1802.TW,台玻,玻璃陶瓷,chip_watch,False,False,True,kronos,0.004896258658391828,52.937755195035095,50.0,46.0,100.0,57.87510207801404,76.5999984741211,76.97505187988281,盤中強勢,觀察,風險穩定,0.0,28927.0,5.0,1.0,台灣摩根士丹利,2026-06-18,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、新加坡商瑞銀、凱基-台北、摩根大通、美林、美商高盛、富邦、港商野村、國票、台新-五權西
2606.TW,裕民,航運業,chip_watch,False,False,True,kronos,0.013461266794512428,58.07676007670746,50.0,54.0,55.69105691056906,57.09980972173989,62.0,62.834598541259766,小幅走強,觀察,風險穩定,41.4,,3.0,,,2026-06-18,TWSE T86 official,official-only,
6230.TW,尼得科超眾,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.01109426992910878,56.65656195746527,50.0,50.0,63.20754716981132,56.48337949996725,135.0,136.4977264404297,盤中強勢,觀察,風險穩定,40.0,,5.0,,,2026-06-18,TWSE T86 official,official-only,
1441.TW,大東,紡織纖維,chip_watch,False,False,True,kronos,0.0012165621859971942,50.72993731159832,50.0,68.0,48.4864864864865,56.24062357328798,9.119999885559082,9.131094932556152,持平,觀察,風險穩定,40.0,,3.0,,,2026-06-18,TWSE T86 official,official-only,
8150.TW,南茂,半導體業,legacy_watch,True,False,False,kronos,0.03967726858038656,73.80636114823193,50.0,61.0,50.0,64.22254445929278,114.0,118.52320861816406,無即時資料,等待確認,風險穩定,0.0,0.0,1.0,0.0,,2026-06-18,TWSE T86 official,degraded,
