symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
2254.TW,巨鎧精密-創,汽車工業,chip_watch,False,False,True,kronos,0.049682054252151,79.80923255129059,50.0,75,51.17449664429532,69.54114268494577,59.70000076293945,62.666019439697266,持平,等待確認,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2401.TW,凌陽,半導體業,chip_watch,False,False,True,kronos,0.03701034939624903,72.20620963774942,54.3,58.0,100.0,68.84248385509977,34.29999923706055,35.569454193115234,盤中強勢,等待確認,風險穩定,40.7,,3.0,,,2026-07-02,TWSE T86 official,official-only,
6962.TW,奕力-KY,半導體業,chip_watch,False,False,True,kronos,0.05634099786931812,83.80459872159088,54.3,54.0,61.08179419525066,68.79001890816141,38.5,40.66912841796875,盤中強勢,等待確認,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
4560.TW,強信-KY,電機機械,chip_watch,False,False,True,kronos,0.047574311089135346,78.5445866534812,50.0,58.0,72.23903177004544,67.74173783839703,34.099998474121094,35.72228240966797,盤中強勢,等待確認,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2397.TW,友通,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.03760043717599859,72.56026230559915,50.0,70.0,70.87719298245621,67.61182422048529,58.70000076293945,60.90714645385742,盤中強勢,等待確認,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
7610.TW,聯友金屬-創,綠能環保,chip_watch,False,False,True,kronos,0.04827477220065135,78.9648633203908,50.0,54.0,68.72427983539097,66.75837331169542,2495.0,2615.445556640625,盤中強勢,等待確認,風險穩定,40.0,,6.0,,,2026-07-02,TWSE T86 official,official-only,
7730.TW,暉盛-創,半導體業,chip_watch,False,False,True,kronos,0.04918784794844977,79.51270876906986,54.3,50.0,64.9333333333334,66.65841684096128,190.5,199.8702850341797,盤中強勢,等待確認,風險穩定,40.0,,4.0,,,2026-07-02,TWSE T86 official,official-only,
3533.TW,嘉澤,電子零組件業,chip_watch,False,False,True,kronos,0.061052667025861984,86.63160021551718,50.0,42.0,54.86111111111109,66.03875119731798,2175.0,2307.78955078125,小幅走強,等待確認,風險穩定,40.0,,6.0,,,2026-07-02,TWSE T86 official,official-only,
2493.TW,揚博,電子零組件業,chip_watch,False,False,True,kronos,0.05230082789628265,81.38049673776959,50.0,46.0,66.56151419558364,65.9083501146662,324.5,341.47161865234375,盤中強勢,等待確認,風險穩定,40.0,,7.0,,,2026-07-02,TWSE T86 official,official-only,
1316.TW,上曜,建材營造,chip_watch,False,False,True,kronos,0.03251550263110148,69.50930157866088,50.0,66.0,60.09615384615381,64.51333601607973,10.550000190734863,10.893038749694824,小幅走強,等待確認,風險穩定,40.2,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2506.TW,太設,建材營造,chip_watch,False,False,True,kronos,0.0461728186860666,77.70369121163995,50.0,52.0,50.0,63.98147648465598,8.720000267028809,9.122627258300781,持平,等待確認,風險穩定,40.0,,8.0,,,2026-07-02,TWSE T86 official,official-only,
3018.TW,隆銘綠能,其他電子業,chip_watch,False,False,True,kronos,0.02994305965699806,67.96583579419884,50.0,62.0,61.86440677966098,63.272774995645634,11.949999809265137,12.307819366455078,盤中強勢,等待確認,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
6937.TW,天虹,半導體業,chip_watch,False,False,True,kronos,0.01666406333753212,59.99843800251927,54.3,52.0,100.0,62.75937520100771,291.5,296.3575744628906,盤中強勢,等待確認,風險穩定,40.0,,4.0,,,2026-07-02,TWSE T86 official,official-only,
7705.TW,三商餐飲,觀光餐旅,chip_confirmed,False,False,True,kronos,0.025552682473058308,65.33160948383498,50.0,62.0,66.30434782608701,62.663078576142695,32.95000076293945,33.791961669921875,盤中強勢,等待確認,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
3583.TW,辛耘,半導體業,chip_watch,False,False,True,kronos,0.0407341776440322,74.44050658641932,54.3,46.0,52.320441988950314,62.56824683346276,908.0,944.9866333007812,小幅走強,等待確認,風險穩定,40.0,,4.0,,,2026-07-02,TWSE T86 official,official-only,
3036.TW,文曄,電子通路業,chip_watch,False,False,True,kronos,0.03901360171964807,73.40816103178884,50.0,40.0,71.56398104265398,62.01966251698094,217.5,225.98545837402344,盤中強勢,等待確認,風險穩定,0.0,,4.0,,,2026-07-02,TWSE T86 official,official-only,
2421.TW,建準,電子零組件業,chip_watch,False,False,True,kronos,0.03985729733028931,73.91437839817358,50.0,40.0,59.58904109589045,61.024655468858484,148.0,153.8988800048828,小幅走強,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
3047.TW,訊舟,通信網路業,chip_watch,False,False,True,kronos,0.025925893632192443,65.55553617931547,50.0,50.0,68.24104234527688,60.54631870625388,15.75,16.15833282470703,盤中強勢,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
4934.TW,太極,光電業,chip_watch,False,False,True,kronos,0.03378241030482476,70.26944618289485,50.0,40.0,65.81920903954803,60.189699377112746,18.100000381469727,18.711462020874023,盤中強勢,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2395.TW,研華,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.025044041053921662,65.026424632353,50.0,52.0,59.7415506958251,59.88472492252371,510.0,522.7724609375,小幅走強,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2812.TW,台中銀,金融保險業,chip_watch,False,False,True,kronos,0.018611747393582068,61.167048436149244,50.0,58.0,58.79396984924623,59.44621635938433,20.149999618530273,20.525026321411133,小幅走強,觀察,風險穩定,41.6,,7.0,,,2026-07-02,TWSE T86 official,official-only,
4572.TW,駐龍,電機機械,chip_watch,False,False,True,kronos,0.024686452504750767,64.81187150285047,50.0,50.0,59.58904109589045,59.38365271072924,148.0,151.65359497070312,小幅走強,觀察,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
6689.TW,伊雲谷,數位雲端,chip_watch,False,False,True,kronos,0.0059865764090583085,53.591945845434985,50.0,75,51.12000000000003,59.048778338173996,62.599998474121094,62.97475814819336,持平,觀察,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2617.TW,台航,航運業,chip_watch,False,False,True,kronos,0.029656245474425358,67.79374728465521,50.0,42.0,57.08263069139969,58.72576198300205,29.950000762939453,30.838205337524414,小幅走強,觀察,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
1417.TW,嘉裕,紡織纖維,chip_watch,False,False,True,kronos,0.0048275509396114025,52.896530563766845,50.0,50.0,100.0,58.658612225506744,9.25,9.294654846191406,盤中強勢,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2611.TW,志信,航運業,chip_watch,False,False,True,kronos,0.02007668235085225,62.046009410511346,50.0,52.0,57.72058823529409,58.490462587733944,13.75,14.026054382324219,小幅走強,觀察,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
1102.TW,亞泥,水泥工業,chip_watch,False,False,True,kronos,0.010178638911880755,56.107183347128455,50.0,52.0,75.92592592592588,57.93546593144397,36.400001525878906,36.770503997802734,盤中強勢,觀察,風險穩定,0.0,0.0,6.0,0.0,,2026-07-02,TWSE T86 official,degraded,
7823.TW,奧義賽博-KY創,數位雲端,chip_watch,False,False,True,kronos,0.018003632750692278,60.80217965041537,50.0,46.0,58.97435897435894,56.91830775760205,79.0,80.42228698730469,小幅走強,觀察,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
2206.TW,三陽工業,汽車工業,chip_watch,False,False,True,kronos,0.005525527461882618,53.31531647712957,50.0,58.0,63.81578947368429,56.80770553822026,62.0,62.34258270263672,盤中強勢,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
9935.TW,慶豐富,居家生活,chip_watch,False,False,True,kronos,0.01019570634402256,56.117423806413534,50.0,52.0,62.43654822335025,56.590624344900434,20.049999237060547,20.254423141479492,盤中強勢,觀察,風險穩定,40.1,,3.0,,,2026-07-02,TWSE T86 official,official-only,
6128.TW,上福,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.006945103774836037,54.167062264901624,50.0,58.0,55.22388059701486,56.28921296566214,20.25,20.39063835144043,小幅走強,觀察,風險穩定,40.0,,3.0,,,2026-07-02,TWSE T86 official,official-only,
6951.TW,青新-創,綠能環保,chip_watch,False,False,True,kronos,0.002066898668588557,51.240139201153134,50.0,54.0,58.98587933247761,54.69464361370901,78.9000015258789,79.06307983398438,小幅走強,觀察,風險穩定,40.0,,4.0,,,2026-07-02,TWSE T86 official,official-only,
2330.TW,台積電,半導體業,legacy_watch,True,False,False,kronos,0.06523368170005073,89.14020902003044,54.3,50.0,50.0,69.01608360801217,2465.0,2625.801025390625,無即時資料,等待確認,風險穩定,0.0,,0.0,,,2026-07-02,TWSE T86 official,official-only,
2451.TW,創見,半導體業,legacy_watch,True,False,False,kronos,0.04904257604318074,79.42554562590844,54.3,58.0,50.0,66.73021825036338,258.0,270.6529846191406,無即時資料,等待確認,風險穩定,40.1,,1.0,,,2026-07-02,TWSE T86 official,official-only,
