symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,confidence_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,stop_loss_price,take_profit_price,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,best_entry,short_entry
2327.TW,國巨*,電子零組件業,chip_watch,False,False,True,kronos,0.37601036284549294,100.0,51.1,47.0,100.0,75.0,69.965,502.0,690.7572021484375,盤中強勢,等待確認,風險穩定,,,0.0,11212.0,0.0,2.0,摩根大通,2026-07-30,TWSE T86 official + HiStock branch,official+broker,摩根大通、凱基-台北、美林、新加坡商瑞銀、富邦-仁愛、新光、國票-長城、台新-台北、港商野村、富邦-虎尾,False,False
3013.TW,晟銘電,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.06662663797591084,89.9759827855465,51.1,42.0,98.67872044506258,75.0,69.82446601944753,76.9000015258789,82.02359008789062,盤中強勢,等待確認,技術結構偏空,,,40.0,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
6605.TW,帝寶,汽車工業,chip_watch,False,False,True,kronos,0.2095330081768889,100.0,51.1,34.0,63.307984790874556,75.0,68.80579847908746,134.0,162.07742309570312,盤中強勢,等待確認,技術結構偏空,,,40.1,,6.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
3209.TW,全科,電子通路業,chip_watch,False,False,True,kronos,0.0436127234511936,76.16763407071616,51.1,49.0,96.84512428298285,75.0,66.21818435304894,55.79999923706055,58.23358917236328,盤中強勢,等待確認,風險穩定,,,40.1,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
6214.TW,精誠,資訊服務業,chip_confirmed,False,False,True,kronos,0.022133269867339767,63.27996192040386,51.1,69.0,100.0,75.0,66.06298667214135,154.0,157.4085235595703,盤中強勢,等待確認,風險穩定,147.0,160.5,40.5,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
1907.TW,永豐餘,造紙工業,chip_watch,False,False,True,kronos,0.06211784906746076,87.27070944047645,51.1,42.0,51.2068965517241,75.0,64.74043795933918,29.049999237060547,30.854522705078125,持平,等待確認,風險穩定,29.0,30.399999618530273,40.1,,5.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
6438.TW,迅得,其他電子業,chip_watch,False,False,True,kronos,0.04212040687674912,75.27224412604947,51.1,42.0,91.50197628458506,75.0,63.96048307257582,134.0,139.64413452148438,盤中強勢,等待確認,技術結構偏空,,,40.0,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2204.TW,中華,汽車工業,chip_watch,False,False,True,kronos,0.03403852312733924,70.42311387640353,51.1,53.0,62.068965517241324,75.0,61.84998640846537,53.099998474121094,54.90744400024414,盤中強勢,觀察,風險穩定,,,40.3,,4.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2101.TW,南港,橡膠工業,chip_watch,False,False,True,kronos,0.03303596668673636,69.82158001204182,51.1,49.0,67.25731895223414,75.0,61.638284899438055,33.25,34.348445892333984,盤中強勢,觀察,風險穩定,,,40.1,,5.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2371.TW,大同,電機機械,chip_watch,False,False,True,kronos,0.01962748145672455,61.776488874034726,51.1,54.0,73.82978723404258,75.0,59.909749829316404,24.299999237060547,24.776947021484375,盤中強勢,觀察,風險穩定,,,40.4,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2881.TW,富邦金,金融保險業,chip_watch,False,False,True,kronos,0.014162269005408623,58.49736140324517,51.1,49.0,83.87096774193546,75.0,58.93617326532935,130.0,131.84109497070312,盤中強勢,觀察,風險穩定,,,42.1,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2002.TW,中鋼,鋼鐵工業,chip_watch,False,False,True,kronos,0.025900384267826704,65.54023056069602,51.1,50.0,50.0,75.0,58.7840806962436,18.950000762939453,19.440813064575195,持平,觀察,風險穩定,,,41.8,,10.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2731.TW,雄獅,觀光餐旅,chip_watch,False,False,True,kronos,0.014102131331048096,58.461278798628854,51.1,58.0,62.110726643598646,75.0,58.347520243879956,147.0,149.07301330566406,盤中強勢,觀察,風險穩定,,,40.1,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
9958.TW,世紀鋼,鋼鐵工業,chip_watch,False,False,True,kronos,0.014429922879597878,58.65795372775872,51.1,50.0,70.68965517241377,75.0,57.67424932195692,104.5,106.00792694091797,盤中強勢,觀察,風險穩定,,,40.1,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
5434.TW,崇越,電子通路業,chip_watch,False,False,True,kronos,0.007725585937500057,54.635351562500034,51.1,49.0,86.0672975814931,75.0,57.604102805024326,500.0,503.86279296875,盤中強勢,觀察,風險穩定,,,40.1,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2890.TW,永豐金,金融保險業,chip_watch,False,False,True,kronos,0.013275898647811868,57.96553918868712,51.1,42.0,81.53153153153153,75.0,57.406091869193645,40.599998474121094,41.138999938964844,盤中強勢,觀察,風險穩定,39.80392074584961,42.007843017578125,45.0,,3.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
2542.TW,興富發,建材營造,chip_watch,False,False,True,kronos,0.021231304515491933,62.73878270929516,51.1,50.0,44.475760992108235,75.0,56.78115004746412,44.0,44.93417739868164,小幅走弱,觀察,風險穩定,,,40.1,,4.0,,,2026-07-31,TWSE T86 official,official-only,,False,False
